[INFO] | 2023-08-14 02:59:33 AM | analyzer.BECToken | Analysis started at: 2023-08-14 02:59:33 AM
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function balanceOf
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for allowance
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for allowance
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function allowance
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for balanceOf
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for balanceOf
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function balanceOf
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for balanceOf
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for balanceOf
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function balanceOf
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for allowance
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for allowance
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function allowance
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for allowance
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for allowance
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function allowance
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for Ownable
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for Ownable
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function Ownable
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for onlyOwner
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for onlyOwner
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function onlyOwner
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for Ownable
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for Ownable
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function Ownable
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for slitherConstructorVariables
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for slitherConstructorVariables
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function slitherConstructorVariables
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for onlyOwner
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for onlyOwner
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function onlyOwner
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for whenNotPaused
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for whenNotPaused
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function whenNotPaused
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for whenPaused
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for whenPaused
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function whenPaused
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for Ownable
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for Ownable
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function Ownable
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for balanceOf
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for balanceOf
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function balanceOf
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for balanceOf
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for balanceOf
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function balanceOf
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for allowance
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for allowance
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function allowance
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for allowance
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for allowance
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function allowance
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for slitherConstructorVariables
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for slitherConstructorVariables
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function slitherConstructorVariables
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for onlyOwner
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for onlyOwner
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function onlyOwner
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for whenNotPaused
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for whenNotPaused
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function whenNotPaused
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for whenPaused
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for whenPaused
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function whenPaused
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for Ownable
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for Ownable
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function Ownable
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for balanceOf
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for balanceOf
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function balanceOf
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for balanceOf
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for balanceOf
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function balanceOf
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for allowance
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for allowance
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function allowance
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for allowance
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for allowance
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function allowance
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for BecToken
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for BecToken
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function BecToken
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for fallback
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for fallback
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function fallback
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for slitherConstructorVariables
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for slitherConstructorVariables
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function slitherConstructorVariables
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for onlyOwner
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for onlyOwner
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function onlyOwner
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for whenNotPaused
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for whenNotPaused
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function whenNotPaused
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for whenPaused
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for whenPaused
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function whenPaused
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for batchTransfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for batchTransfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function batchTransfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function transfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function transferFrom
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for batchTransfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for batchTransfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function batchTransfer
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for transferOwnership
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for transferOwnership
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function transferOwnership
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for transferOwnership
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for transferOwnership
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function transferOwnership
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for pause
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for pause
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function pause
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for unpause
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for unpause
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function unpause
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for transferOwnership
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for transferOwnership
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function transferOwnership
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for pause
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for pause
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function pause
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for unpause
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for unpause
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function unpause
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function approve
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for transferOwnership
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for transferOwnership
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function transferOwnership
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Generating return summary for pause
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Return summary generated for pause
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Range graph generated
[INFO] | 2023-08-14 02:59:34 AM | analyzer.BECToken | Processed function pause
