[INFO] | 2023-08-14 02:59:00 AM | analyzer.parity_wallet_bug_1 | Analysis started at: 2023-08-14 02:59:00 AM
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Return summary generated for slitherConstructorVariables
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Range graph generated
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Processed function slitherConstructorVariables
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Generating return summary for changeOwner
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Return summary generated for changeOwner
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Range graph generated
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Processed function changeOwner
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Generating return summary for addOwner
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Return summary generated for addOwner
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Range graph generated
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Processed function addOwner
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Generating return summary for confirm
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Return summary generated for confirm
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Processed function confirm
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Generating return summary for removeOwner
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Return summary generated for removeOwner
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Range graph generated
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Processed function removeOwner
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Generating return summary for initDaylimit
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Return summary generated for initDaylimit
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Range graph generated
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Processed function initDaylimit
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Generating return summary for underLimit
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Return summary generated for underLimit
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Range graph generated
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Processed function underLimit
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Generating return summary for changeRequirement
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Return summary generated for changeRequirement
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Range graph generated
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Processed function changeRequirement
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Generating return summary for setDailyLimit
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Return summary generated for setDailyLimit
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Range graph generated
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Processed function setDailyLimit
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Generating return summary for resetSpentToday
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Return summary generated for resetSpentToday
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Range graph generated
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Processed function resetSpentToday
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Generating return summary for kill
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Return summary generated for kill
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | State variable assignement do not exist
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Processed function kill
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Generating return summary for initWallet
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Return summary generated for initWallet
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Range graph generated
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Processed function initWallet
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Generating return summary for execute
[WARNING] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | No lvalue eligible assignment, is this some bug!
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Return summary generated for execute
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Range graph generated
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Processed function execute
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Value Range Analysis took 0.018446 seconds
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Value Range Analysis finished
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Storage dependency graph compostion started!
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Storage dependency graph compostion finished!
[INFO] | 2023-08-14 02:59:01 AM | analyzer.parity_wallet_bug_1 | Dependency detection started!
[INFO] | 2023-08-14 02:59:02 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions execute and initMultiowned
[INFO] | 2023-08-14 02:59:03 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions execute and initMultiowned
[INFO] | 2023-08-14 02:59:03 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions execute and changeOwner
[INFO] | 2023-08-14 02:59:05 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions execute and changeOwner
[INFO] | 2023-08-14 02:59:05 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions execute and addOwner
[INFO] | 2023-08-14 02:59:07 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions execute and addOwner
[INFO] | 2023-08-14 02:59:07 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions execute and removeOwner
[INFO] | 2023-08-14 02:59:08 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions execute and removeOwner
[INFO] | 2023-08-14 02:59:09 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions execute and changeRequirement
[INFO] | 2023-08-14 02:59:09 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions execute and changeRequirement
[INFO] | 2023-08-14 02:59:10 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions execute and initDaylimit
[INFO] | 2023-08-14 02:59:10 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions execute and initDaylimit
[INFO] | 2023-08-14 02:59:10 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions execute and setDailyLimit
[INFO] | 2023-08-14 02:59:10 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions execute and setDailyLimit
[INFO] | 2023-08-14 02:59:10 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions execute and resetSpentToday
[INFO] | 2023-08-14 02:59:11 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions execute and resetSpentToday
[INFO] | 2023-08-14 02:59:11 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions execute and initWallet
[INFO] | 2023-08-14 02:59:12 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions execute and initWallet
[INFO] | 2023-08-14 02:59:13 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions execute and kill
[INFO] | 2023-08-14 02:59:13 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions execute and execute
[INFO] | 2023-08-14 02:59:15 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions execute and execute
[INFO] | 2023-08-14 02:59:16 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions execute and confirm
[INFO] | 2023-08-14 02:59:16 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions confirm and initMultiowned
[INFO] | 2023-08-14 02:59:17 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions confirm and changeOwner
[INFO] | 2023-08-14 02:59:18 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions confirm and addOwner
[INFO] | 2023-08-14 02:59:19 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions confirm and removeOwner
[INFO] | 2023-08-14 02:59:19 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions confirm and changeRequirement
[INFO] | 2023-08-14 02:59:19 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions confirm and setDailyLimit
[INFO] | 2023-08-14 02:59:20 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions confirm and resetSpentToday
[INFO] | 2023-08-14 02:59:20 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions confirm and initWallet
[INFO] | 2023-08-14 02:59:20 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions confirm and kill
[INFO] | 2023-08-14 02:59:21 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions confirm and execute
[INFO] | 2023-08-14 02:59:22 AM | analyzer.parity_wallet_bug_1 | TOD dependency detected in file parity_wallet_bug_1.sol in contract WalletLibrary in by composing functions confirm and confirm
[INFO] | 2023-08-14 02:59:22 AM | analyzer.parity_wallet_bug_1 | Dependency detection finished!
[INFO] | 2023-08-14 02:59:22 AM | analyzer.parity_wallet_bug_1 | Static Analysis took 21.955524 seconds
[INFO] | 2023-08-14 02:59:22 AM | analyzer.parity_wallet_bug_1 | Dependency exists
[INFO] | 2023-08-14 02:59:22 AM | analyzer.parity_wallet_bug_1 | Invoking symbolic executor!
[INFO] | 2023-08-14 02:59:30 AM | analyzer.parity_wallet_bug_1 | Symbolic execution took 8.175653 seconds
[INFO] | 2023-08-14 02:59:30 AM | analyzer.parity_wallet_bug_1 | Symbolic execution finished!
[INFO] | 2023-08-14 02:59:30 AM | analyzer.parity_wallet_bug_1 | Analysis finished!
[INFO] | 2023-08-14 02:59:30 AM | analyzer.parity_wallet_bug_1 | Analysis took 30.131612 seconds
[INFO] | 2023-08-14 02:59:30 AM | analyzer.parity_wallet_bug_1 | Analysis finished at: 2023-08-14 02:59:30 AM
