[INFO] | 2023-08-14 02:55:03 AM | analyzer.spank_chain_payment | Analysis started at: 2023-08-14 02:55:03 AM
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for approve
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for approve
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | State variable assignement do not exist
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function approve
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for allowance
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for allowance
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | State variable assignement do not exist
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function allowance
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for transfer
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for transfer
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Range graph generated
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function transfer
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for transferFrom
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for transferFrom
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Range graph generated
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function transferFrom
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for balanceOf
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for balanceOf
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | State variable assignement do not exist
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function balanceOf
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for approve
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for approve
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Range graph generated
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function approve
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for allowance
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for allowance
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | State variable assignement do not exist
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function allowance
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for balanceOf
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for balanceOf
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | State variable assignement do not exist
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function balanceOf
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for transfer
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for transfer
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | State variable assignement do not exist
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function transfer
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for transferFrom
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for transferFrom
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | State variable assignement do not exist
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function transferFrom
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for approve
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for approve
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | State variable assignement do not exist
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function approve
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for allowance
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for allowance
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | State variable assignement do not exist
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function allowance
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for transfer
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for transfer
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Range graph generated
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function transfer
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for transferFrom
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for transferFrom
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Range graph generated
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function transferFrom
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for balanceOf
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for balanceOf
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | State variable assignement do not exist
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function balanceOf
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for approve
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for approve
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Range graph generated
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function approve
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for allowance
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for allowance
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | State variable assignement do not exist
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function allowance
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for constructor
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for constructor
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Range graph generated
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function constructor
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for approveAndCall
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for approveAndCall
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Range graph generated
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function approveAndCall
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for slitherConstructorVariables
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for slitherConstructorVariables
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Range graph generated
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function slitherConstructorVariables
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for closeVirtualChannel
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for closeVirtualChannel
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Range graph generated
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function closeVirtualChannel
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for _isContained
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for _isContained
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | State variable assignement do not exist
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function _isContained
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for getChannel
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for getChannel
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | State variable assignement do not exist
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function getChannel
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for getVirtualChannel
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for getVirtualChannel
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | State variable assignement do not exist
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function getVirtualChannel
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for slitherConstructorVariables
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for slitherConstructorVariables
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Range graph generated
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function slitherConstructorVariables
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for hexstrToBytes
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for hexstrToBytes
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | State variable assignement do not exist
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function hexstrToBytes
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for toEthereumSignedMessage
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for toEthereumSignedMessage
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | State variable assignement do not exist
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function toEthereumSignedMessage
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for LCOpenTimeout
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for LCOpenTimeout
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Range graph generated
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function LCOpenTimeout
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for byzantineCloseChannel
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for byzantineCloseChannel
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Range graph generated
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function byzantineCloseChannel
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for createChannel
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for createChannel
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Range graph generated
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function createChannel
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for joinChannel
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for joinChannel
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Range graph generated
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function joinChannel
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for deposit
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for deposit
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Range graph generated
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function deposit
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for recoverSigner
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for recoverSigner
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | State variable assignement do not exist
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function recoverSigner
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for isSignedBy
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for isSignedBy
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | State variable assignement do not exist
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function isSignedBy
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for consensusCloseChannel
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for consensusCloseChannel
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Range graph generated
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function consensusCloseChannel
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for updateLCstate
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for updateLCstate
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | State variable assignement do not exist
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function updateLCstate
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for initVCstate
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for initVCstate
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Range graph generated
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function initVCstate
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Generating return summary for settleVC
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Return summary generated for settleVC
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Range graph generated
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Processed function settleVC
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Value Range Analysis took 0.037763 seconds
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Value Range Analysis finished
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Storage dependency graph compostion started!
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Storage dependency graph compostion finished!
[INFO] | 2023-08-14 02:55:07 AM | analyzer.spank_chain_payment | Dependency detection started!
[INFO] | 2023-08-14 02:55:08 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions createChannel and LCOpenTimeout
[INFO] | 2023-08-14 02:55:09 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions createChannel and consensusCloseChannel
[INFO] | 2023-08-14 02:55:09 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions createChannel and initVCstate
[INFO] | 2023-08-14 02:55:10 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions createChannel and settleVC
[INFO] | 2023-08-14 02:55:10 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions LCOpenTimeout and createChannel
[INFO] | 2023-08-14 02:55:12 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions LCOpenTimeout and LCOpenTimeout
[INFO] | 2023-08-14 02:55:13 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions LCOpenTimeout and joinChannel
[INFO] | 2023-08-14 02:55:15 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions LCOpenTimeout and deposit
[INFO] | 2023-08-14 02:55:19 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions LCOpenTimeout and consensusCloseChannel
[INFO] | 2023-08-14 02:55:20 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions LCOpenTimeout and initVCstate
[INFO] | 2023-08-14 02:55:21 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions LCOpenTimeout and settleVC
[INFO] | 2023-08-14 02:55:24 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions LCOpenTimeout and closeVirtualChannel
[INFO] | 2023-08-14 02:55:26 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions joinChannel and LCOpenTimeout
[INFO] | 2023-08-14 02:55:26 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions joinChannel and joinChannel
[INFO] | 2023-08-14 02:55:27 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions joinChannel and deposit
[INFO] | 2023-08-14 02:55:29 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions joinChannel and consensusCloseChannel
[INFO] | 2023-08-14 02:55:29 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions joinChannel and initVCstate
[INFO] | 2023-08-14 02:55:30 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions joinChannel and settleVC
[INFO] | 2023-08-14 02:55:30 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions joinChannel and closeVirtualChannel
[INFO] | 2023-08-14 02:55:31 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions deposit and createChannel
[INFO] | 2023-08-14 02:55:31 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions deposit and LCOpenTimeout
[INFO] | 2023-08-14 02:55:34 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions deposit and LCOpenTimeout
[INFO] | 2023-08-14 02:55:34 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions deposit and consensusCloseChannel
[INFO] | 2023-08-14 02:55:35 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions deposit and consensusCloseChannel
[INFO] | 2023-08-14 02:55:36 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions consensusCloseChannel and createChannel
[INFO] | 2023-08-14 02:55:37 AM | analyzer.spank_chain_payment | DAO dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions consensusCloseChannel and LCOpenTimeout
[INFO] | 2023-08-14 02:55:39 AM | analyzer.spank_chain_payment | TOD dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions LCOpenTimeout and createChannel
[INFO] | 2023-08-14 02:55:40 AM | analyzer.spank_chain_payment | TOD dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions LCOpenTimeout and LCOpenTimeout
[INFO] | 2023-08-14 02:55:41 AM | analyzer.spank_chain_payment | TOD dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions LCOpenTimeout and joinChannel
[INFO] | 2023-08-14 02:55:41 AM | analyzer.spank_chain_payment | TOD dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions LCOpenTimeout and deposit
[INFO] | 2023-08-14 02:55:42 AM | analyzer.spank_chain_payment | TOD dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions LCOpenTimeout and consensusCloseChannel
[INFO] | 2023-08-14 02:55:43 AM | analyzer.spank_chain_payment | TOD dependency detected in file spank_chain_payment.sol in contract LedgerChannel in by composing functions LCOpenTimeout and closeVirtualChannel
